1 2.011e-007
11 7.041e-007
21 2.1013e-006
31 2.8007e-006
41 4.603e-006
51 6.019e-006
61 7.204e-006
71 8.7041e-006
81 1.08024e-005
91 1.29979e-005
101 1.49108e-005
111 1.6354e-005
121 1.89608e-005
131 2.06455e-005
141 2.26035e-005
151 2.41635e-005
161 2.68742e-005
171 2.85163e-005
181 3.05786e-005
191 3.31777e-005
201 3.55658e-005
211 3.75431e-005
221 3.85319e-005
231 4.03667e-005
241 4.35441e-005
251 4.59677e-005
261 4.67632e-005
271 5.32433e-005
281 5.57894e-005
291 5.41115e-005
301 5.69973e-005
311 6.10461e-005
321 6.54038e-005
331 6.37137e-005
341 6.8279e-005
351 6.87072e-005
361 7.01314e-005
371 7.41559e-005
381 7.53695e-005
391 7.90691e-005
401 8.05834e-005
411 8.37694e-005
421 8.40669e-005
431 8.68364e-005
441 9.14155e-005
451 9.56332e-005
461 9.5448e-005
471 9.90514e-005
481 0.000102897
491 0.000103384
501 0.000106117
511 0.000109963
521 0.000112399
531 0.000113319
541 0.00011652
551 0.000115924
561 0.000121788
571 0.000124887
581 0.000125587
591 0.000126783
601 0.000130953
611 0.000133703
621 0.000142692
631 0.00013776
641 0.000140667
651 0.000143915
661 0.000147937
671 0.000150615
681 0.000150229
691 0.000156143
701 0.000158593
711 0.00016247
721 0.000164479
731 0.000157102
741 0.000167067
751 0.000164941
761 0.000163981
771 0.00017752
781 0.000179438
791 0.000178619
801 0.000173559
811 0.000183128
821 0.000176911
831 0.000187466
841 0.00018336
851 0.000191494
861 0.000196123
871 0.000193825
881 0.000201675
891 0.000197803
901 0.000196066
911 0.000208082
921 0.000205792
931 0.000213461
941 0.000205781
951 0.000223318
961 0.000225769
971 0.00022778
981 0.000223169
991 0.000232002
