1 9.89e-008
11 9.004e-007
21 3.201e-006
31 6.4008e-006
41 1.08101e-005
51 1.56231e-005
61 2.56671e-005
71 3.28628e-005
81 4.15179e-005
91 5.56508e-005
101 6.72461e-005
111 8.16341e-005
121 9.81617e-005
131 0.000109479
141 0.000131292
151 0.000150005
161 0.000182988
171 0.000187532
181 0.000217826
191 0.000241488
201 0.0002653
211 0.000287552
221 0.000325783
231 0.000343762
241 0.000386459
251 0.000420033
261 0.000439323
271 0.000508942
281 0.000528504
291 0.000550286
301 0.00060232
311 0.000608853
321 0.000667746
331 0.000716208
341 0.000745253
351 0.000813462
361 0.000849324
371 0.000878586
381 0.000979891
391 0.00100116
401 0.0010827
411 0.00108402
421 0.00118301
431 0.00120388
441 0.00124953
451 0.00131343
461 0.00135121
471 0.00145579
481 0.00150672
491 0.00156711
501 0.00161632
511 0.00171378
521 0.0017793
531 0.00183869
541 0.00191734
551 0.00204606
561 0.00202169
571 0.00216327
581 0.00219023
591 0.00224759
601 0.00239667
611 0.00242391
621 0.00249187
631 0.00260823
641 0.00272796
651 0.00277024
661 0.00284214
671 0.00294735
681 0.003031
691 0.00320031
701 0.00330161
711 0.00334623
721 0.00344733
731 0.00357601
741 0.00354248
751 0.0036882
761 0.00377342
771 0.00384277
781 0.00406958
791 0.00402155
801 0.00409245
811 0.0042758
821 0.00430216
831 0.00440104
841 0.00459941
851 0.00472294
861 0.00480459
871 0.00488911
881 0.00499659
891 0.00517579
901 0.00521329
911 0.00540709
921 0.00550363
931 0.00562011
941 0.00572114
951 0.00593277
961 0.00605491
971 0.00621625
981 0.00626357
991 0.00644072
